marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,330,8.6203,505.00,1630.00,0.158449,-0.000390,1.0000
M1,331,8.6464,504.00,1629.00,0.158320,-0.000525,1.0000
M1,332,8.6725,505.00,1629.00,0.158317,-0.000393,1.0000
M1,333,8.6987,504.00,1630.00,0.158452,-0.000523,1.0000
M1,334,8.7248,505.00,1630.00,0.158449,-0.000390,1.0000
M1,335,8.7509,505.00,1631.00,0.158582,-0.000387,1.0000
M1,336,8.7770,505.00,1631.00,0.158582,-0.000387,1.0000
M1,337,8.8031,505.00,1631.00,0.158582,-0.000387,1.0000
M1,338,8.8293,505.00,1631.00,0.158582,-0.000387,1.0000
M1,339,8.8554,506.00,1632.00,0.158712,-0.000251,1.0000
M1,340,8.8815,504.00,1631.00,0.158585,-0.000520,1.0000
M1,341,8.9076,505.00,1630.00,0.158449,-0.000390,1.0000
M1,342,8.9338,505.00,1631.00,0.158582,-0.000387,1.0000
M1,343,8.9599,505.00,1631.00,0.158582,-0.000387,1.0000
M1,344,8.9860,505.00,1631.00,0.158582,-0.000387,1.0000
M1,345,9.0121,505.00,1631.00,0.158582,-0.000387,1.0000
M1,346,9.0382,505.00,1631.00,0.158582,-0.000387,1.0000
M1,347,9.0644,505.00,1631.00,0.158582,-0.000387,1.0000
M1,348,9.0905,505.00,1631.00,0.158582,-0.000387,1.0000
M1,349,9.1166,505.00,1632.00,0.158715,-0.000384,1.0000
M1,350,9.1427,505.00,1631.00,0.158582,-0.000387,1.0000
M1,351,9.1689,505.00,1631.00,0.158582,-0.000387,1.0000
M1,352,9.1950,505.00,1631.00,0.158582,-0.000387,1.0000
M1,353,9.2211,504.00,1631.00,0.158585,-0.000520,1.0000
M1,354,9.2472,505.00,1630.00,0.158449,-0.000390,1.0000
M1,355,9.2733,505.00,1631.00,0.158582,-0.000387,1.0000
M1,356,9.2995,505.00,1631.00,0.158582,-0.000387,1.0000
M1,357,9.3256,505.00,1632.00,0.158715,-0.000384,1.0000
M1,358,9.3517,505.00,1631.00,0.158582,-0.000387,1.0000
M1,359,9.3778,505.00,1631.00,0.158582,-0.000387,1.0000
M1,360,9.4040,505.00,1630.00,0.158449,-0.000390,1.0000
M1,361,9.4301,505.00,1630.00,0.158449,-0.000390,1.0000
M1,362,9.4562,504.00,1629.00,0.158320,-0.000525,1.0000
M1,363,9.4823,505.00,1629.00,0.158317,-0.000393,1.0000
M1,364,9.5084,505.00,1630.00,0.158449,-0.000390,1.0000
M1,365,9.5346,505.00,1630.00,0.158449,-0.000390,1.0000
M1,366,9.5607,505.00,1629.00,0.158317,-0.000393,1.0000
M1,367,9.5868,505.00,1629.00,0.158317,-0.000393,1.0000
M1,368,9.6129,506.00,1629.00,0.158314,-0.000260,1.0000
M1,369,9.6391,505.00,1628.00,0.158184,-0.000396,1.0000
M1,370,9.6652,505.00,1628.00,0.158184,-0.000396,1.0000
M1,371,9.6913,505.00,1629.00,0.158317,-0.000393,1.0000
M1,372,9.7174,505.00,1629.00,0.158317,-0.000393,1.0000
M1,373,9.7435,505.00,1629.00,0.158317,-0.000393,1.0000
M1,374,9.7697,505.00,1628.00,0.158184,-0.000396,1.0000
M1,375,9.7958,506.00,1627.00,0.158048,-0.000266,1.0000
M1,376,9.8219,505.00,1626.00,0.157919,-0.000401,1.0000
M1,377,9.8480,506.00,1627.00,0.158048,-0.000266,1.0000
M1,378,9.8742,505.00,1626.00,0.157919,-0.000401,1.0000
M1,379,9.9003,505.00,1625.00,0.157786,-0.000404,1.0000
M1,380,9.9264,506.00,1625.00,0.157783,-0.000272,1.0000
M1,381,9.9525,506.00,1625.00,0.157783,-0.000272,1.0000
M1,382,9.9786,506.00,1625.00,0.157783,-0.000272,1.0000
M1,383,10.0048,506.00,1624.00,0.157650,-0.000275,1.0000
M1,384,10.0309,505.00,1623.00,0.157520,-0.000410,1.0000
M1,385,10.0570,506.00,1623.00,0.157517,-0.000277,1.0000
M1,386,10.0831,505.00,1623.00,0.157520,-0.000410,1.0000
M1,387,10.1092,505.00,1623.00,0.157520,-0.000410,1.0000
M1,388,10.1354,505.00,1623.00,0.157520,-0.000410,1.0000
M1,389,10.1615,506.00,1622.00,0.157385,-0.000280,1.0000
M1,390,10.1876,506.00,1620.00,0.157119,-0.000286,1.0000
M1,391,10.2137,506.00,1619.00,0.156987,-0.000289,1.0000
M1,392,10.2399,506.00,1617.00,0.156721,-0.000295,1.0000
M1,393,10.2660,506.00,1617.00,0.156721,-0.000295,1.0000
M1,394,10.2921,506.00,1617.00,0.156721,-0.000295,1.0000
M1,395,10.3182,506.00,1618.00,0.156854,-0.000292,1.0000
